user_id,age_group,gender,primary_platform,platforms_used,daily_usage_hours,posts_per_week,stories_per_week,likes_received_weekly,comments_received_weekly,followers_count,following_count,late_night_hours,morning_check_hours,comparison_content_pct,news_content_pct,entertainment_content_pct,avg_session_duration_min,sessions_per_day,notifications_per_day,fomo_score,engagement_ratio,follower_following_ratio,usage_intensity,late_night_pct,depression_score,anxiety_score,self_esteem_score,sleep_quality_score,life_satisfaction,loneliness_score,stress_level,body_image_score,seeks_validation_frequency,compares_to_others_frequency,has_taken_break,cyberbullying_experienced,professional_help_seeking,support_system_rating,physical_activity_hours_week,face_to_face_social_hours_week,depression_severity,anxiety_severity,sleep_quality_category,mental_health_composite
USER0822,35-44,Male,YouTube,4.0,4.279999999999999,1.0,2.0,31.0,4.0,215.0,2655.0,0.99,0.1,29.0,30.8,40.2,37.7,5.0,49.0,4.6,0.1435185185185185,0.0809487951807228,21.4,23.13084112149533,20.0,10.2,27.0,11.0,7.2,56.5,20.05,7.8,Always,Often,No,No,Yes,9.1,0.3,24.3,Severe,Moderate,Poor,16.092857142857145
USER0823,18-24,Female,Instagram,4.0,8.77,18.0,42.0,75.0,9.0,1.0,194.0,2.99,0.82,33.0,7.2,42.5,41.3,10.0,40.0,8.9,37.5,0.0051282051282051,87.69999999999999,34.09350057012543,15.5,17.7,24.0,13.6,4.3,35.3,28.8,2.7,Never,Always,No,No,Yes,8.3,12.2,21.1,Moderately Severe,Severe,Poor,15.814285714285717
USER0824,18-24,Non-binary,TikTok,3.0,6.36,7.0,15.0,30.0,2.0,619.0,38.0,1.34,0.39,23.7,19.2,57.0,66.0,7.0,193.0,7.8,0.0483870967741935,15.871794871794872,44.52,21.069182389937108,25.3,5.8,18.1,10.4,3.7,36.2,11.4,6.1,Rarely,Always,Yes,No,Yes,9.6,4.8,25.7,Severe,Mild,Poor,17.914285714285715
USER0825,25-34,Female,Twitter,3.0,2.64,2.0,4.0,29.0,3.0,2807.0,15.0,1.17,0.12,32.5,31.5,35.9,54.5,26.0,114.0,3.9,0.0103276353276353,175.4375,68.64,44.31818181818181,16.7,7.1,15.8,14.6,9.7,49.3,15.5,4.5,Sometimes,Often,No,No,Yes,5.25,5.6,20.4,Moderately Severe,Mild,Poor,17.285714285714285
USER0826,25-34,Male,Instagram,2.0,2.52,5.0,14.0,98.0,8.0,331.0,246.0,0.65,0.88,15.2,5.1,79.7,54.3,20.0,199.0,3.7,0.2951807228915662,1.3400809716599191,50.4,25.7936507936508,19.7,12.35,10.1,1.8,5.4,71.0,11.3,4.5,Rarely,Never,Yes,No,No,5.9,1.2,20.5,Severe,Moderate,Good,13.392857142857142
USER0827,18-24,Male,YouTube,2.0,8.77,3.0,8.0,44.0,2.0,1277.0,44.0,2.19,0.57,35.8,34.0,42.5,43.1,26.0,49.0,3.4,0.0344287949921752,28.377777777777776,228.02,24.9714937286203,16.1,19.0,36.6,15.1,8.7,36.9,14.3,5.6,Rarely,Sometimes,No,No,No,7.6,4.1,19.6,Moderately Severe,Severe,Poor,20.228571428571428
USER0829,18-24,Male,Instagram,4.0,6.07,10.0,28.0,337.0,28.0,300.0,19.0,2.48,0.71,22.7,32.3,45.0,51.2,19.0,108.0,7.6,1.1196013289036544,15.0,115.33,40.85667215815486,16.7,8.8,27.1,1.7,4.4,46.3,15.9,6.7,Rarely,Sometimes,No,No,Yes,6.2,14.5,6.4,Moderately Severe,Mild,Good,19.357142857142858
USER0830,25-34,Male,Twitter,3.0,3.8,1.0,2.0,15.0,1.0,137.0,108.0,1.69,0.545,45.8,36.6,17.6,52.4,29.0,190.0,4.2,0.108695652173913,1.256880733944954,110.2,44.47368421052632,6.5,7.8,22.4,6.4,8.5,34.8,38.0,2.1,Rarely,Sometimes,Yes,Yes,Yes,7.8,4.7,22.2,Mild,Mild,Moderate,19.27142857142857
USER0831,13-17,Female,Instagram,3.0,3.15,0.0,0.0,0.0,0.0,158.0,1738.0,1.17,0.11,20.8,5.9,73.4,61.5,23.0,114.0,6.6,0.0,0.0908568142610695,72.45,37.142857142857146,21.8,7.3,25.6,10.9,8.8,39.0,35.3,3.1,Always,Never,Yes,No,No,5.2,12.3,16.1,Severe,Mild,Poor,16.842857142857145
USER0832,18-24,Female,TikTok,5.0,7.59,6.0,15.0,173.0,19.0,6472.0,26.0,2.3,0.13,29.8,37.6,32.7,21.3,14.0,113.0,8.6,0.0267264019774447,239.7037037037037,106.26,30.303030303030305,16.3,8.0,33.8,15.5,3.1,44.2,14.6,2.5,Often,Sometimes,Yes,No,No,5.1,2.3,6.1,Moderately Severe,Mild,Poor,18.62857142857143
USER0833,35-44,Male,YouTube,2.0,2.73,6.0,13.0,206.0,26.0,37.0,2348.0,0.94,0.7,14.0,34.8,51.2,30.6,20.0,150.0,4.4,5.421052631578948,0.0157513835674755,54.6,34.43223443223443,5.9,12.35,24.6,8.6,3.5,43.9,31.6,2.9,Always,Often,Yes,No,Yes,1.2,2.1,7.5,Mild,Moderate,Moderate,16.892857142857142
USER0834,25-34,Female,YouTube,2.0,4.97,3.0,8.0,107.0,15.0,26.0,61.0,1.44,0.5,25.7,18.1,56.2,51.150000000000006,25.0,105.0,8.2,3.962962962962963,0.4193548387096774,124.25,28.973843058350106,16.6,15.4,19.4,5.0,8.4,23.7,37.2,8.1,Never,Never,No,No,No,6.5,12.2,2.0,Moderately Severe,Severe,Good,18.185714285714287
USER0835,25-34,Female,Instagram,4.0,4.31,0.0,0.0,0.0,0.0,10.0,64463.0,1.94,0.58,35.8,36.7,27.5,77.7,15.0,108.0,8.9,0.0,0.0001551253412757,64.64999999999999,45.011600928074245,16.1,13.5,37.2,19.7,3.2,72.6,12.3,6.0,Often,Rarely,Yes,No,Yes,7.4,3.3,22.7,Moderately Severe,Moderate,Poor,14.05714285714286
USER0836,45-54,Male,Snapchat,5.0,2.62,4.0,9.0,68.0,6.0,1228.0,3245.0,0.86,0.91,36.0,22.7,41.3,47.9,13.0,155.0,3.9,0.0553295362082994,0.3783117683302526,34.06,32.82442748091603,11.9,19.7,23.4,17.6,6.7,64.6,29.1,3.4,Rarely,Sometimes,No,No,Yes,7.4,3.5,12.5,Moderate,Severe,Poor,11.842857142857143
USER0837,35-44,Male,TikTok,4.0,3.4,5.0,10.0,199.0,17.0,836.0,871.0,1.1,0.38,29.4,20.2,50.3,36.8,20.0,49.0,5.9,0.2377538829151732,0.9587155963302753,68.0,32.35294117647059,11.3,6.6,12.0,7.1,1.7,57.3,20.8,3.5,Always,Often,Yes,No,No,4.1,10.5,28.9,Moderate,Mild,Moderate,14.471428571428572
USER0838,45-54,Female,Facebook,3.0,2.17,0.0,0.0,0.0,0.0,24.0,114.0,0.53,0.25,12.3,36.6,51.1,63.9,17.0,116.0,8.5,0.0,0.208695652173913,36.89,24.423963133640555,5.5,5.9,37.5,1.5,7.9,22.9,0.0,5.5,Sometimes,Always,Yes,No,No,3.1,2.5,25.2,Mild,Mild,Good,29.5
USER0839,18-24,Male,Twitter,2.0,7.62,1.0,2.0,36.0,3.0,1411.0,172.0,2.28,0.16,36.1,33.6,30.3,66.4,28.0,97.0,1.7,0.0254957507082152,8.15606936416185,213.36,29.92125984251968,20.8,15.9,12.6,13.1,8.8,76.0,8.8,1.6,Rarely,Often,No,Yes,No,8.4,1.2,13.9,Severe,Severe,Poor,12.085714285714284
USER0840,13-17,Male,TikTok,3.0,3.53,5.0,10.0,85.0,4.0,1585.0,388.0,1.47,0.22,39.6,28.5,31.8,16.9,27.0,32.0,4.4,0.0535939470365699,4.074550128534704,95.31,41.64305949008499,6.6,8.9,20.5,12.6,5.4,39.7,23.5,2.5,Rarely,Never,No,No,No,6.7,5.4,21.9,Mild,Mild,Poor,18.428571428571427
USER0841,13-17,Female,Snapchat,3.0,7.03,15.0,24.0,93.0,4.0,7.0,324.0,2.9,0.99,44.4,6.2,49.4,44.0,27.0,196.0,4.5,11.625,0.0215384615384615,189.81,41.25177809388336,23.5,17.4,17.9,8.8,5.1,65.2,0.5,5.4,Rarely,Rarely,Yes,Yes,Yes,7.9,14.5,15.9,Severe,Severe,Moderate,14.528571428571428
USER0842,45-54,Male,Twitter,4.0,2.43,0.0,0.0,0.0,0.0,383.0,12.0,1.08,0.6,56.8,33.4,9.8,34.1,17.0,166.0,7.7,0.0,29.46153846153846,41.31,44.44444444444444,12.5,17.9,12.0,2.0,4.1,75.5,21.3,5.5,Often,Often,Yes,No,No,4.5,3.2,10.8,Moderate,Severe,Good,11.428571428571429
USER0843,25-34,Female,Twitter,4.0,3.09,2.0,5.0,60.0,5.0,303.0,542.0,1.2,0.41,41.0,25.5,33.6,79.7,12.0,48.0,5.0,0.1973684210526315,0.5580110497237569,37.08,38.83495145631068,16.3,12.35,23.0,15.9,6.3,50.6,2.3,3.8,Often,Often,No,Yes,Yes,7.8,12.8,7.6,Moderately Severe,Moderate,Poor,18.164285714285715
USER0844,18-24,Male,Instagram,3.0,5.32,6.0,13.0,131.0,7.0,259.0,2388.0,1.11,0.91,12.0,23.0,65.0,39.9,28.0,168.0,7.0,0.5038461538461538,0.1084135621598995,148.96,20.86466165413534,5.1,19.0,14.0,8.5,4.3,26.5,16.3,7.1,Never,Never,Yes,Yes,Yes,6.8,13.6,25.0,Mild,Severe,Moderate,19.457142857142856
USER0845,18-24,Male,TikTok,2.0,7.64,8.0,19.0,115.0,12.0,122.0,48.0,1.62,0.25,32.7,13.7,53.7,25.4,29.0,99.0,9.5,0.934959349593496,2.489795918367347,221.56,21.204188481675395,26.6,13.4,38.8,6.4,4.8,44.4,2.1,2.1,Never,Sometimes,Yes,No,Yes,5.9,14.2,26.0,Severe,Moderate,Moderate,20.642857142857142
USER0846,13-17,Male,Instagram,5.0,3.6,14.0,31.0,154.0,8.0,303.0,197.0,0.81,0.68,58.6,39.2,2.2,61.6,6.0,109.0,7.3,0.506578947368421,1.5303030303030305,21.6,22.5,16.1,3.3,12.1,18.1,3.6,55.7,28.0,4.3,Always,Often,No,No,Yes,5.25,11.0,11.4,Moderately Severe,,Poor,12.44285714285714
USER0847,25-34,Female,Twitter,2.0,4.65,16.0,35.0,347.0,43.0,7229.0,8.0,1.47,0.73,56.9,10.8,32.3,41.0,12.0,175.0,2.8,0.0479944674965421,803.2222222222222,55.8,31.61290322580645,8.6,8.2,25.1,7.5,2.0,49.3,12.0,2.8,Sometimes,Often,Yes,No,Yes,3.2,10.5,22.4,Mild,Mild,Moderate,18.928571428571427
USER0850,18-24,Male,YouTube,2.0,5.49,6.0,16.0,87.0,11.0,808.0,111.0,2.42,0.7,26.2,23.1,50.7,73.8,5.0,63.0,5.9,0.107540173053152,7.214285714285714,27.450000000000003,44.08014571948998,25.1,14.5,23.9,2.3,4.2,57.1,9.4,9.8,Often,Always,No,No,No,1.2,9.2,24.7,Severe,Severe,Good,16.12857142857143
USER0851,35-44,Male,Snapchat,3.0,2.97,4.0,9.0,15.0,6.0,189.0,5727.0,1.41,0.57,16.9,25.0,58.1,51.8,15.0,121.0,1.2,0.0789473684210526,0.0329958100558659,44.55,47.47474747474747,5.8,16.6,39.7,12.5,4.8,54.2,31.5,4.8,Always,Often,No,No,No,8.0,13.3,8.6,Mild,Severe,Poor,16.814285714285713
USER0852,55+,Male,YouTube,3.0,0.55,0.0,0.0,0.0,0.0,407.0,285.0,0.15,0.33,10.0,7.3,82.7,57.8,10.0,45.0,4.4,0.0,1.4230769230769231,5.5,27.27272727272727,11.9,12.5,37.9,17.5,5.2,45.5,20.2,6.8,Always,Sometimes,Yes,Yes,Yes,4.5,3.0,27.9,Moderate,Moderate,Poor,18.528571428571432
USER0853,35-44,Female,Facebook,2.0,2.59,0.0,0.0,0.0,0.0,449.0,2630.0,0.55,0.96,31.2,15.1,53.6,71.0,10.0,108.0,1.3,0.0,0.1706575446598251,25.9,21.23552123552124,20.7,19.2,35.5,14.8,3.2,34.7,30.6,1.1,Sometimes,Rarely,Yes,No,No,4.4,11.1,4.3,Severe,Severe,Poor,15.842857142857143
USER0854,35-44,Male,Snapchat,5.0,3.08,2.0,4.0,75.0,4.0,351.0,374.0,1.29,0.85,47.3,27.1,25.6,69.1,11.0,48.0,3.5,0.2130681818181818,0.936,33.88,41.88311688311688,11.3,16.1,16.2,12.6,5.0,46.1,24.0,3.3,Often,Often,Yes,Yes,No,4.1,4.9,26.8,Moderate,Severe,Poor,15.014285714285714
USER0855,13-17,Female,Twitter,2.0,4.11,6.0,10.0,139.0,14.0,54.0,111.0,1.33,0.83,48.5,12.8,38.7,85.4,22.0,29.0,5.5,2.527272727272728,0.4821428571428571,90.42,32.360097323600975,20.5,11.2,15.9,20.4,1.7,77.3,11.2,5.4,Rarely,Always,No,No,No,4.5,14.8,1.8,Severe,Moderate,Poor,9.671428571428573
USER0857,13-17,Male,Facebook,2.0,6.48,4.0,10.0,245.0,34.0,684.0,95.0,2.13,0.31,10.2,11.6,78.2,62.0,22.0,87.0,5.3,0.3576642335766423,7.125,142.56,32.87037037037037,15.5,5.8,25.1,7.8,6.8,23.6,33.9,9.4,Sometimes,Often,No,Yes,Yes,7.5,6.6,23.6,Moderately Severe,Mild,Moderate,20.15714285714285
USER0858,18-24,Male,YouTube,3.0,6.31,4.0,6.0,114.0,8.0,492.0,51.0,1.93,0.51,17.4,19.2,63.4,81.4,27.0,57.0,2.5,0.2312373225152129,9.461538461538462,170.36999999999998,30.58637083993661,6.7,15.9,22.7,0.7,5.9,51.7,4.9,8.3,Sometimes,Sometimes,Yes,No,No,2.8,7.1,5.0,Mild,Severe,Good,20.514285714285712
USER0859,25-34,Female,Facebook,3.0,2.39,3.0,5.0,122.0,15.0,296.0,39.0,0.54,0.73,29.1,9.6,61.3,34.7,11.0,55.0,8.6,0.4107744107744108,7.4,26.290000000000003,22.594142259414227,19.9,18.3,29.5,5.5,1.7,79.2,6.9,4.1,Always,Always,Yes,No,No,8.7,14.8,17.0,Severe,Severe,Moderate,13.157142857142857
USER0860,18-24,Male,Snapchat,4.0,4.68,7.0,16.0,128.0,13.0,2580.0,3490.0,2.01,0.79,43.2,12.6,44.3,54.4,18.0,47.0,2.9,0.049593180937621,0.739043254081925,84.24,42.94871794871795,7.6,9.5,11.1,17.8,1.2,26.4,0.3,5.4,Sometimes,Often,No,Yes,No,7.0,14.5,27.1,Mild,Moderate,Poor,20.12857142857143
USER0861,18-24,Non-binary,Twitter,5.0,7.03,0.0,10.0,75.0,0.0,145.5,7337.0,2.11,0.61,49.1,5.8,45.1,51.2,25.0,109.0,6.9,0.5119453924914675,0.0198282910874897,175.75,30.014224751066852,17.5,17.3,20.9,12.3,4.6,63.7,11.9,4.4,Never,Always,No,No,Yes,4.4,13.3,1.4,Moderately Severe,Severe,Poor,13.771428571428572
USER0862,25-34,Female,Snapchat,2.0,2.71,1.0,2.0,2.0,0.0,437.0,280.0,0.84,0.32,30.4,23.1,46.5,71.2,15.0,39.0,3.4,0.0045662100456621,1.5551601423487544,40.65,30.996309963099627,25.9,19.2,22.5,13.7,9.9,25.8,34.1,2.2,Always,Rarely,Yes,No,Yes,7.7,6.7,23.0,Severe,Severe,Poor,16.085714285714285
USER0863,18-24,Female,Facebook,5.0,6.51,12.0,18.0,438.0,53.0,2.0,6856.0,2.88,0.545,54.2,24.6,21.2,76.1,8.0,86.0,5.3,146.0,0.0002916727431821,52.08,44.23963133640553,10.1,10.6,19.5,5.2,3.8,52.0,18.5,5.5,Never,Sometimes,No,No,No,3.8,7.1,6.3,Moderate,Moderate,Moderate,17.099999999999998
USER0864,18-24,Male,TikTok,3.0,4.45,15.0,22.0,392.0,50.0,5.0,93129.0,1.86,0.55,40.4,23.4,23.2,61.9,7.0,158.0,8.8,65.33333333333333,5.368839256952647e-05,31.15,41.79775280898876,20.1,9.2,32.4,4.5,4.6,30.0,2.8,3.9,Always,Always,No,No,No,5.5,8.1,15.8,Severe,Moderate,Good,23.428571428571427
USER0865,45-54,Male,Instagram,3.0,1.54,5.0,6.0,242.0,29.0,15.0,486.0,0.73,0.28,59.5,5.3,35.3,69.0,20.0,144.0,2.9,15.125,0.0308008213552361,30.8,47.4025974025974,7.0,10.3,16.1,11.2,7.8,22.2,17.1,4.9,Always,Rarely,Yes,No,No,7.0,9.6,18.5,Mild,Moderate,Poor,21.842857142857145
USER0866,25-34,Male,Snapchat,5.0,4.64,5.0,12.0,162.0,20.0,2558.0,1248.0,1.14,0.34,29.7,14.8,55.5,18.2,23.0,107.0,3.9,0.063305978898007,2.048038430744596,106.72,24.568965517241377,25.0,3.3,12.0,15.2,4.2,33.0,7.3,6.3,Never,Often,Yes,No,No,1.2,8.0,10.7,Severe,,Poor,17.942857142857143
USER0867,13-17,Female,Twitter,3.0,7.83,20.0,31.0,112.0,9.0,522.0,1032.0,2.41,0.53,58.3,13.5,28.2,59.6,8.0,156.0,3.0,0.2141491395793499,0.505324298160697,62.64,30.779054916985952,12.6,7.5,14.0,0.7,9.9,49.3,37.2,7.8,Often,Sometimes,No,Yes,No,8.3,12.8,17.9,Moderate,Mild,Good,16.5
USER0868,35-44,Prefer not to say,Instagram,3.0,2.09,5.0,14.0,50.0,6.0,61.0,2869.0,1.03,0.44,41.9,10.6,47.4,48.7,22.0,117.0,5.5,0.8064516129032258,0.0212543554006968,45.98,49.28229665071771,18.6,15.8,36.2,1.0,6.1,70.0,5.4,9.2,Never,Often,Yes,Yes,No,10.0,9.5,1.8,Moderately Severe,Severe,Good,18.085714285714285
USER0869,13-17,Male,YouTube,3.0,5.45,1.0,2.0,3.0,0.0,103.0,272.0,1.74,0.545,41.4,37.3,21.3,69.8,12.0,110.0,2.2,0.0288461538461538,0.3772893772893773,65.4,31.92660550458715,10.5,5.7,10.0,10.8,4.4,50.2,5.1,3.5,Often,Always,Yes,No,Yes,5.9,4.3,1.0,Moderate,Mild,Poor,17.928571428571427
USER0870,35-44,Female,Snapchat,3.0,2.2,11.0,24.0,327.0,35.0,0.0,100.0,1.47,0.49,56.7,23.7,19.6,51.1,12.0,160.0,7.2,327.0,0.0,26.4,66.81818181818181,13.0,13.9,33.2,0.6,3.3,35.7,31.1,5.6,Rarely,Rarely,Yes,No,No,9.0,10.4,15.9,Moderate,Moderate,Good,19.214285714285715
USER0871,25-34,Female,Instagram,4.0,2.29,0.0,0.0,0.0,0.0,1026.0,259.5,0.8,0.42,17.0,9.7,73.3,16.4,29.0,86.0,8.0,0.0,3.9385796545105567,66.41,34.93449781659389,12.0,9.4,20.4,19.4,2.9,437.95287207317534,23.0,3.6,Always,Often,No,No,No,5.3,12.7,9.6,Moderate,Moderate,Poor,-40.9361245818822
USER0872,18-24,Prefer not to say,YouTube,3.0,8.43,12.0,10.0,155.0,16.0,69.0,2078.0,3.24,0.89,35.0,16.6,48.4,54.5,26.0,187.0,9.4,2.2142857142857144,0.0331890331890331,219.18,38.43416370106762,14.9,14.4,17.8,13.8,3.6,21.4,3.1,3.0,Sometimes,Sometimes,No,No,No,9.1,5.6,11.7,Moderately Severe,Severe,Poor,20.914285714285715
USER0873,13-17,Male,Facebook,4.0,3.27,2.0,4.0,16.0,1.0,56.0,19736.0,1.57,0.32,23.7,37.2,42.5,58.7,18.0,106.0,1.8,0.2807017543859649,0.0028373106348482,58.86,48.01223241590214,23.4,10.7,35.7,10.6,4.8,73.1,34.4,1.6,Never,Always,No,Yes,Yes,2.0,2.7,24.3,Severe,Moderate,Poor,11.728571428571431
USER0874,13-17,Male,Snapchat,3.0,3.38,5.0,8.0,115.0,11.0,208.0,228.0,1.24,0.64,30.5,34.3,35.2,69.9,28.0,183.0,8.1,0.5502392344497608,0.9082969432314412,94.64,36.68639053254438,20.1,15.4,37.7,8.2,1.0,72.9,14.9,5.5,Often,Rarely,No,No,No,3.9,11.0,20.4,Severe,Severe,Moderate,13.885714285714284
USER0875,35-44,Male,Facebook,3.0,2.67,12.0,29.0,341.0,47.0,110.0,581.0,0.95,0.8,38.1,39.8,22.1,20.3,10.0,80.0,4.3,3.072072072072072,0.1890034364261168,26.7,35.580524344569284,9.4,5.2,13.3,13.7,1.1,66.9,12.1,7.7,Rarely,Often,Yes,No,Yes,5.4,14.7,27.3,Moderate,Mild,Poor,13.885714285714284
USER0876,25-34,Female,YouTube,5.0,3.53,4.0,11.0,199.0,27.0,22754.0,275.0,0.87,0.89,12.0,33.3,54.7,89.2,19.0,39.0,5.1,0.0087453306965502,82.44202898550725,67.07,24.64589235127479,19.5,9.6,31.0,9.7,2.0,48.4,33.3,5.9,Sometimes,Never,No,Yes,Yes,6.6,1.1,22.4,Severe,Moderate,Moderate,14.785714285714288
USER0877,35-44,Male,YouTube,4.0,1.74,4.0,8.0,108.0,11.0,490.0,106.0,0.8,0.76,40.8,35.4,23.9,63.1,11.0,163.0,3.1,0.219959266802444,4.579439252336448,19.14,45.97701149425288,18.7,11.2,31.3,20.9,3.2,70.6,0.7,2.8,Often,Never,No,No,Yes,4.7,7.8,13.3,Moderately Severe,Moderate,Poor,14.942857142857145
USER0878,18-24,Male,Instagram,4.0,7.54,5.0,6.0,27.0,1.0,1363.0,121.0,2.39,0.17,33.8,19.8,46.5,70.1,17.0,23.0,6.5,0.0197947214076246,11.172131147540984,128.18,31.697612732095493,20.4,16.9,23.8,8.9,7.3,48.9,23.0,2.2,Often,Sometimes,No,No,No,4.9,0.0,12.6,Severe,Severe,Moderate,15.614285714285716
USER0880,25-34,Female,TikTok,4.0,3.81,0.0,0.0,0.0,0.0,9.0,43.0,0.81,0.89,10.6,7.1,82.3,57.6,25.0,54.0,7.4,0.0,0.2045454545454545,95.25,21.25984251968504,14.2,16.0,24.9,1.8,8.4,62.4,21.1,7.2,Always,Never,No,No,Yes,1.4,13.4,22.7,Moderately Severe,Severe,Good,16.45714285714286
USER0881,13-17,Female,YouTube,3.0,5.0,0.0,0.0,0.0,0.0,252.0,159.0,1.81,0.89,17.6,31.7,50.7,68.4,7.0,122.0,6.1,0.0,1.575,35.0,36.2,23.2,11.2,23.8,11.2,3.2,69.8,36.3,5.7,Sometimes,Always,No,No,No,8.8,9.8,26.6,Severe,Moderate,Poor,9.642857142857142
USER0882,25-34,Male,Twitter,3.0,2.86,3.0,6.0,48.0,4.0,459.0,293.0,1.01,0.26,16.2,7.1,76.7,19.7,20.0,42.0,8.2,0.1043478260869565,1.5612244897959184,57.2,35.31468531468532,7.0,15.2,12.7,15.7,6.7,21.8,22.3,2.8,Always,Often,No,No,Yes,1.6,1.3,25.7,Mild,Severe,Poor,19.014285714285712
USER0883,25-34,Prefer not to say,Facebook,4.0,4.06,1.0,2.0,19.0,2.0,22.0,112.0,1.52,0.64,19.7,11.9,68.4,55.2,12.0,83.0,4.1,0.8260869565217391,0.1946902654867256,48.72,37.4384236453202,25.4,10.9,36.2,10.0,4.6,67.4,9.0,3.7,Always,Rarely,No,No,Yes,7.3,0.1,8.1,Severe,Moderate,Moderate,15.957142857142856
USER0884,18-24,Male,Twitter,2.0,5.31,1.0,1.0,21.0,1.0,65.0,344.0,2.42,0.68,18.8,10.6,70.6,51.0,21.0,97.0,7.1,0.3181818181818182,0.1884057971014492,111.51,45.57438794726931,6.5,12.3,20.3,2.9,1.0,73.9,26.1,9.4,Sometimes,Rarely,No,Yes,Yes,4.5,13.0,7.7,Mild,Moderate,Good,12.8
USER0885,25-34,Male,Facebook,4.0,5.21,10.0,16.0,15.0,1.0,977.0,1362.0,1.46,0.59,59.6,35.0,5.4,39.8,23.0,130.0,2.1,0.0153374233128834,0.7168011738811445,119.83,28.023032629558543,20.2,11.6,32.4,3.5,3.2,42.5,28.0,6.8,Always,Never,Yes,No,Yes,5.1,8.7,26.2,Severe,Moderate,Good,17.428571428571427
USER0886,18-24,Female,TikTok,5.0,7.7,27.0,74.0,535.0,53.0,1579.0,170.0,1.78,0.5,40.7,13.1,46.2,16.0,13.0,153.0,1.7,0.3386075949367088,9.23391812865497,100.1,23.11688311688312,18.9,20.2,39.8,10.7,1.5,37.7,17.4,3.6,Rarely,Rarely,Yes,No,No,6.8,4.5,28.5,Moderately Severe,Severe,Poor,18.12857142857143
USER0887,25-34,Non-binary,TikTok,5.0,5.98,9.0,25.0,193.0,23.0,86.0,414.0,1.59,0.54,52.6,11.9,35.5,16.9,18.0,129.0,3.9,2.218390804597701,0.2072289156626506,107.64,26.58862876254181,10.8,15.8,12.4,14.0,5.1,46.0,30.7,7.9,Sometimes,Sometimes,Yes,No,Yes,1.8,1.9,9.5,Moderate,Severe,Poor,13.471428571428572
USER0888,35-44,Male,Twitter,2.0,3.86,2.0,4.0,8.0,0.0,98.0,697.0,0.96,0.16,23.5,26.2,50.3,63.9,25.0,68.0,5.6,0.0808080808080808,0.1404011461318051,96.5,24.870466321243523,21.7,12.2,33.8,15.9,6.3,75.9,22.8,5.3,Never,Always,No,Yes,No,2.0,7.5,24.0,Severe,Moderate,Poor,12.414285714285713
USER0889,25-34,Male,Facebook,5.0,3.72,0.0,0.0,0.0,0.0,57.0,34.0,1.47,0.31,19.2,5.3,75.5,30.3,18.0,59.0,2.9,0.0,1.6285714285714286,66.96000000000001,39.516129032258064,16.1,14.9,33.2,10.1,9.2,49.3,17.0,1.0,Sometimes,Sometimes,Yes,No,No,4.8,7.3,9.3,Moderately Severe,Severe,Poor,19.02857142857143
USER0890,25-34,Prefer not to say,Snapchat,3.0,2.04,13.0,22.0,186.0,15.0,5.0,582.0,1.01,0.65,33.2,8.2,58.7,52.3,7.0,189.0,6.7,31.0,0.0085763293310463,14.28,49.50980392156863,15.8,9.8,37.3,11.8,8.5,32.8,34.7,1.8,Always,Often,No,Yes,No,3.7,10.8,28.2,Moderately Severe,Moderate,Poor,19.77142857142857
USER0891,45-54,Male,Twitter,3.0,1.3,4.0,6.0,107.0,6.0,193.0,8.0,0.42,0.14,57.9,38.4,3.8,29.4,16.0,23.0,2.4,0.5515463917525774,21.444444444444443,20.8,32.30769230769231,20.6,9.4,28.0,10.4,3.4,47.3,29.7,6.0,Never,Never,No,No,No,2.2,10.1,8.1,Severe,Moderate,Poor,15.2
USER0892,35-44,Female,YouTube,2.0,3.52,4.0,9.0,24.0,1.0,435.0,3684.0,1.52,0.42,44.7,37.9,17.3,84.3,14.0,134.0,9.0,0.055045871559633,0.1180461329715061,49.28,43.18181818181818,9.2,10.3,21.0,1.0,4.8,48.0,12.1,9.5,Sometimes,Always,No,No,No,3.0,3.7,16.0,Moderate,Moderate,Good,19.857142857142858
USER0893,25-34,Male,Facebook,2.0,3.52,16.0,29.0,297.0,28.0,106.0,818.0,1.16,0.62,33.1,10.9,56.0,17.7,11.0,144.0,4.8,2.7757009345794392,0.1294261294261294,38.72,32.95454545454545,13.7,13.5,25.5,15.6,7.5,34.9,5.5,5.8,Never,Always,Yes,No,No,3.0,12.1,20.5,Moderate,Moderate,Poor,20.9
USER0894,25-34,Male,Twitter,3.0,2.46,0.0,0.0,0.0,0.0,428.0,1624.0,0.54,0.54,16.7,33.7,49.6,78.1,24.0,138.0,5.2,0.0,0.2633846153846154,59.04,21.951219512195124,9.8,12.5,28.4,4.2,2.3,74.7,3.1,8.3,Never,Always,No,Yes,Yes,3.0,1.8,14.3,Moderate,Moderate,Good,16.814285714285713
USER0895,55+,Non-binary,Snapchat,2.0,0.66,1.0,2.0,4.0,0.0,356.0,412.0,0.27,0.83,59.6,9.7,30.7,20.1,14.0,179.0,7.8,0.011204481792717,0.8619854721549637,9.24,40.909090909090914,12.7,9.4,14.7,13.9,6.5,30.1,33.4,1.3,Never,Rarely,Yes,No,No,3.1,0.0,20.2,Moderate,Moderate,Poor,16.74285714285714
